cost
91
130
93
90
92
95
97
98
101
97
90
86
94
94
87
107
89
95
93
92
91
92
94
93
95
98
109
91
98
92
104
94
90
90
93
107
99
86
101
94
88
91
92
90
95
90
93
95
89
97
91
93
101
94
95
103
96
95
96
89
92
96
115
97
101
94
92
94
90
91
92
96
98
90
90
101
90
94
88
86
95
92
88
90
94
94
103
88
87
90
93
96
100
95
106
96
97
93
88
98
93
89
92
92
96
86
93
95
90
89
91
90
91
88
92
92
91
88
91
92
93
95
95
91
95
98
88
98
92
94
90
91
103
93
101
94
91
91
99
93
91
90
104
95
103
90
101
98
94
89
111
96
89
89
94
100
87
93
111
94
91
99
94
94
95
91
87
98
91
91
90
91
90
91
97
98
89
91
93
91
95
91
92
86
93
88
91
89
96
95
99
88
104
91
93
92
90
98
101
96
91
117
92
102
91
89
90
100
94
89
92
96
93
89
89
100
87
98
93
94
95
93
92
