cost
25
31
25
26
27
28
30
28
26
34
33
25
32
24
24
30
25
33
31
24
30
27
26
34
27
27
26
26
27
26
29
40
25
27
24
25
24
31
29
26
26
24
36
25
29
28
28
38
28
27
29
28
31
24
24
26
28
29
24
29
28
30
28
25
32
30
26
25
24
29
26
25
27
26
25
26
32
25
25
26
29
27
31
34
26
26
27
30
28
32
27
28
29
31
31
26
36
28
27
27
24
28
26
26
24
24
25
29
32
32
28
24
27
27
24
26
25
29
38
26
27
26
25
33
29
32
26
24
26
28
32
25
25
25
25
32
27
24
28
29
27
28
26
26
30
27
29
34
24
32
33
28
25
34
24
26
24
26
28
25
29
27
28
26
28
29
26
29
28
26
29
30
26
27
32
27
32
27
24
33
53
25
56
31
27
31
32
28
34
25
26
34
28
33
31
29
30
32
26
27
33
28
27
28
27
27
28
31
34
33
32
25
29
26
26
26
30
33
36
29
26
26
25
29
29
26
25
29
27
30
31
26
31
32
29
27
33
29
26
29
28
27
26
26
30
30
25
30
28
26
27
38
27
26
24
27
33
25
33
27
26
25
29
28
26
32
25
27
29
27
24
24
26
24
26
32
38
25
40
34
27
27
25
31
24
25
25
27
24
29
24
29
26
30
26
26
29
25
28
29
39
28
31
25
31
25
29
27
25
31
29
29
26
35
29
24
27
33
26
26
30
29
26
30
27
49
34
41
25
27
29
26
30
24
25
45
27
26
30
29
27
27
24
33
27
27
24
25
28
26
30
25
28
27
31
24
29
33
28
27
30
27
34
25
37
26
26
29
30
33
25
24
32
30
25
29
26
27
33
26
26
26
27
26
25
28
28
26
26
25
30
34
28
25
32
28
31
26
24
25
30
26
29
29
27
25
27
25
33
27
26
28
27
25
25
30
30
24
27
29
28
25
31
30
31
27
27
28
27
67
30
29
24
27
26
31
25
29
30
28
25
32
33
25
33
31
31
27
26
27
40
25
27
30
28
30
36
