cost
20
27
20
21
22
19
21
24
19
25
28
22
25
19
19
31
19
23
20
29
18
31
26
23
26
20
25
27
32
24
21
21
21
18
26
25
20
21
17
17
29
20
23
19
26
22
21
32
27
31
25
21
22
18
25
26
19
22
23
20
24
21
25
23
27
18
19
17
21
28
27
23
16
20
30
22
29
24
19
26
23
21
29
24
18
26
23
18
29
31
24
22
21
27
18
18
24
29
26
29
28
31
30
24
17
23
39
34
21
19
27
30
17
31
22
21
20
22
21
22
20
18
23
30
21
48
23
22
26
30
25
21
27
24
28
26
22
21
25
31
22
34
18
32
19
28
18
22
18
25
18
38
25
20
46
24
39
34
18
21
21
24
23
24
23
21
19
18
22
27
19
26
25
21
22
20
22
23
25
24
17
23
26
21
21
24
27
28
20
18
30
24
25
20
22
22
34
25
27
20
24
21
23
31
24
18
26
19
19
22
22
32
27
19
32
17
24
17
19
28
19
24
28
21
30
19
22
17
34
29
24
23
24
26
19
22
25
21
22
19
26
26
30
19
24
30
22
27
19
20
26
17
24
36
20
23
26
19
24
33
20
20
17
33
21
18
30
29
25
24
20
24
35
28
25
21
22
17
27
26
20
21
29
18
23
40
23
19
17
24
20
22
29
19
28
25
18
19
21
20
21
22
36
19
35
20
23
28
27
21
22
31
29
26
27
22
18
21
26
23
24
25
23
25
21
34
18
27
23
25
19
20
29
23
20
36
20
22
27
29
21
21
26
27
21
20
29
21
27
19
24
24
26
24
23
18
26
24
18
25
22
17
27
27
20
22
22
18
22
22
19
27
18
22
28
20
19
20
24
23
28
22
22
22
18
27
22
23
28
20
22
22
28
22
20
32
16
22
22
27
24
18
38
28
29
22
30
22
20
23
19
22
39
20
24
21
33
48
25
22
21
22
20
19
20
22
20
21
29
28
23
20
20
30
18
27
25
21
29
27
26
19
18
20
21
21
27
27
20
27
26
26
23
19
25
19
27
24
31
29
19
23
33
24
27
31
31
25
38
36
