cost
92
93
97
96
90
92
98
89
89
89
95
87
93
97
109
94
98
94
88
94
97
102
92
93
87
91
90
94
92
89
89
91
105
87
105
88
94
90
96
92
90
91
92
95
100
101
101
102
91
110
93
88
89
95
90
88
91
97
93
89
96
101
87
97
90
92
101
96
94
99
92
88
97
91
91
92
99
93
95
87
91
92
93
91
108
99
99
118
112
100
115
93
93
97
92
103
113
90
97
94
94
92
93
92
95
89
87
94
88
105
94
87
90
89
94
93
94
95
102
99
96
91
91
97
95
90
92
88
91
102
97
89
89
92
92
92
96
109
96
87
94
99
126
93
90
86
92
89
89
92
94
98
94
99
90
90
90
87
89
90
99
95
94
94
96
90
93
92
88
95
89
91
91
92
92
95
93
92
91
94
104
89
90
91
89
96
96
92
92
95
87
94
90
96
99
100
91
98
94
94
93
89
91
93
97
94
89
92
92
89
87
93
93
93
90
106
89
94
88
100
92
94
98
88
89
91
89
95
90
90
90
93
94
97
