cost
90
98
92
93
111
91
96
86
98
88
93
94
92
114
92
85
94
95
94
89
95
92
101
92
106
99
94
92
96
96
95
91
93
95
90
95
90
95
120
91
99
111
90
94
97
125
87
96
91
95
98
98
100
90
96
91
91
91
98
95
93
87
91
90
88
94
101
92
111
99
101
101
100
92
94
93
99
88
91
91
94
91
86
95
98
93
88
89
92
94
89
102
99
88
90
98
89
109
92
92
93
89
95
105
97
98
93
90
96
91
92
92
96
88
89
90
92
93
86
91
88
87
89
93
90
92
85
87
97
94
94
96
93
92
90
96
94
95
97
92
92
89
88
86
89
95
95
91
93
95
88
93
91
99
96
93
96
99
99
88
95
94
98
96
100
96
86
97
93
91
98
98
89
92
93
94
92
87
97
96
93
97
108
87
93
90
91
93
101
92
95
100
87
90
93
96
98
96
87
96
94
90
91
95
87
94
109
92
88
91
84
91
95
86
93
89
91
95
87
87
94
95
92
94
89
112
94
96
97
92
92
105
89
93
96
88
91
91
89
92
99
93
94
96
88
91
