cost
77
76
71
71
76
76
93
74
95
81
80
73
86
71
70
88
79
73
78
73
74
80
76
72
75
74
75
77
75
75
71
73
80
75
74
77
73
71
81
75
78
75
77
86
75
80
77
77
72
81
72
81
72
78
85
72
78
76
77
79
82
79
74
71
76
73
76
73
77
72
85
72
72
80
76
72
72
71
74
111
72
78
71
72
81
74
76
73
74
76
87
72
77
73
77
77
77
75
82
76
80
75
75
73
71
73
76
77
75
72
126
73
83
81
71
75
84
79
76
79
80
78
75
76
81
75
69
80
81
79
87
72
94
70
82
80
79
70
74
71
77
77
72
102
78
76
74
75
71
80
79
76
74
78
72
74
70
74
70
72
76
73
75
74
70
76
79
73
71
76
75
79
75
71
73
73
71
71
74
77
79
70
76
80
81
69
75
77
71
74
79
74
71
73
74
75
80
77
70
72
73
73
75
82
78
73
92
70
77
76
71
80
73
73
95
78
73
76
75
71
72
80
88
79
75
74
78
88
72
75
79
72
73
71
73
69
85
73
70
80
95
81
76
76
75
74
83
76
72
78
73
77
74
78
74
72
72
74
74
72
75
79
72
82
82
81
78
96
71
69
71
74
73
72
80
74
76
77
73
78
76
