cost
64
95
59
77
50
59
50
70
88
69
63
68
71
50
53
64
70
73
53
64
56
71
60
61
61
48
69
57
249
121
74
74
68
65
109
59
56
285
51
55
92
60
52
55
100
54
75
68
63
75
55
65
95
54
68
50
67
153
94
63
75
62
56
91
61
74
56
109
63
189
48
46
75
69
68
65
59
49
53
61
65
52
55
63
51
73
63
72
51
98
52
46
60
86
54
98
78
91
56
63
67
64
55
62
52
63
95
60
63
51
56
62
66
50
49
86
54
66
70
65
46
99
56
70
58
50
209
62
78
59
50
56
61
54
84
52
69
66
69
49
75
68
55
74
76
59
50
57
74
91
91
86
98
56
64
48
56
88
48
53
64
120
79
69
50
60
47
95
81
53
53
53
70
106
65
72
62
54
76
79
84
60
51
71
81
54
53
69
52
72
84
67
95
75
59
51
70
86
52
64
54
55
63
60
53
70
63
57
53
61
69
76
73
52
62
64
86
53
84
54
48
70
74
52
73
56
74
57
72
60
55
129
60
60
109
48
58
93
63
68
60
57
52
64
57
81
50
69
63
55
62
74
72
59
74
48
86
80
58
73
57
49
53
64
58
59
281
57
49
52
52
71
50
65
64
59
54
51
54
48
96
50
51
60
78
53
86
81
69
54
48
109
54
73
65
58
60
70
242
52
70
62
62
53
46
70
50
57
79
77
59
72
85
56
62
60
71
49
46
60
58
119
65
59
50
65
47
62
69
88
63
106
86
82
55
47
57
52
63
55
56
52
105
72
59
50
59
124
69
79
96
74
52
53
83
55
141
60
97
58
51
78
73
68
47
67
58
58
48
74
82
58
58
75
65
62
67
54
81
63
107
95
79
77
52
47
82
85
68
80
55
49
280
53
60
67
58
74
72
118
76
59
83
79
67
99
55
84
54
72
78
62
57
68
58
60
62
66
78
65
67
53
49
60
216
56
47
58
57
50
49
59
54
58
86
179
97
78
57
58
127
59
60
113
83
50
68
71
67
77
76
69
134
71
58
50
68
72
74
62
56
64
58
54
55
104
66
65
50
70
54
66
55
85
53
54
76
60
48
63
58
69
110
85
71
52
67
105
148
195
57
55
72
68
71
