cost
46
51
44
46
48
49
48
45
46
46
50
47
48
53
47
53
48
47
43
52
47
42
45
46
49
44
46
57
49
46
46
50
44
43
46
43
45
50
45
67
46
45
48
44
43
43
50
45
44
47
47
43
54
45
47
47
49
48
45
44
55
53
53
47
45
46
46
44
49
50
44
49
45
47
53
46
46
45
46
47
47
44
48
46
43
50
46
45
48
47
53
52
49
48
46
46
47
45
56
53
42
46
46
48
48
54
50
47
45
44
45
74
45
45
45
62
46
48
43
44
43
49
51
54
49
42
45
45
45
48
52
45
45
46
45
48
49
45
46
49
49
44
43
48
45
49
54
47
54
45
50
50
45
45
46
48
50
49
46
45
62
52
50
46
43
46
43
46
44
48
48
47
47
45
44
43
45
46
46
50
49
44
51
46
45
45
47
46
44
48
44
52
44
46
47
45
48
52
51
47
43
47
47
49
47
47
46
45
44
47
45
45
42
45
46
48
44
46
45
49
49
46
42
50
45
48
45
43
51
51
48
47
51
45
43
46
44
46
47
49
42
47
47
47
45
48
45
55
44
43
53
45
43
48
55
54
47
47
46
43
64
45
47
42
45
46
45
49
44
46
46
54
46
54
47
50
46
42
45
49
52
44
43
44
44
43
46
44
60
47
48
44
51
49
45
46
48
51
48
47
48
45
45
48
48
45
47
43
47
51
49
44
50
48
49
42
42
49
44
43
47
45
49
44
49
47
43
49
44
47
44
50
49
45
47
45
52
44
49
42
48
45
49
45
51
43
45
47
46
48
45
46
58
46
50
48
42
46
47
42
46
47
52
50
47
44
44
44
44
51
44
48
54
52
