cost
47
46
48
46
44
49
44
48
48
45
49
46
45
45
48
44
45
44
42
47
42
56
45
46
43
50
44
46
43
45
47
42
45
52
45
44
48
42
53
54
45
49
43
51
46
45
50
43
49
46
42
49
53
47
43
45
46
52
45
65
44
43
46
48
46
47
46
47
51
50
47
56
49
46
46
49
46
53
46
45
44
45
43
46
50
45
48
62
47
48
45
56
72
50
46
45
47
45
49
46
44
48
44
56
45
48
46
48
47
47
49
44
42
43
46
46
50
54
46
42
45
45
45
46
44
46
46
46
45
44
44
46
49
47
46
48
45
46
52
45
46
43
44
45
50
48
46
50
46
49
48
45
44
46
48
47
45
63
48
43
46
49
49
48
50
46
45
45
44
47
53
46
44
49
48
43
43
47
52
55
51
48
44
46
46
49
43
48
43
42
45
46
45
47
46
47
49
46
43
44
45
44
71
42
47
44
46
46
51
44
47
44
62
43
43
42
42
46
45
46
44
44
45
47
46
44
45
46
47
53
47
55
58
52
45
44
45
44
43
51
45
44
48
45
48
43
48
47
55
45
46
52
46
45
47
44
49
51
48
47
52
49
44
49
54
53
47
44
46
50
48
45
53
45
46
49
46
45
47
46
49
52
45
50
50
55
48
47
44
47
51
47
45
45
44
49
48
46
43
44
53
56
46
45
45
44
44
55
50
47
48
47
48
42
43
43
48
42
48
46
45
46
50
46
62
43
52
49
46
44
46
51
48
44
46
47
43
47
46
48
44
63
48
44
50
47
42
47
47
44
50
53
46
49
49
44
46
45
45
47
59
44
42
49
46
46
48
45
51
48
45
51
52
43
46
43
44
47
