cost
27
33
30
25
27
30
27
29
26
31
27
28
25
32
26
24
29
28
26
33
30
31
28
37
26
34
30
27
29
26
26
26
27
29
26
27
31
27
27
28
30
30
28
25
27
32
28
27
30
27
24
27
25
41
30
25
25
28
28
24
30
27
28
36
25
35
24
28
25
29
28
28
25
26
25
74
24
25
27
27
25
27
33
24
26
29
27
25
26
32
27
28
25
28
38
26
28
31
27
26
26
24
25
26
35
33
29
32
27
28
28
24
29
30
25
25
27
24
28
46
35
25
41
26
27
25
28
27
27
24
33
24
25
36
26
29
24
30
27
28
29
27
43
27
30
29
25
31
25
25
25
29
27
30
32
31
29
24
24
27
31
28
30
27
28
27
26
30
28
30
29
30
26
26
24
26
32
31
26
26
24
25
30
24
27
29
24
28
26
28
24
26
30
28
28
27
26
25
33
28
27
28
29
33
26
28
27
26
25
24
24
26
25
26
32
27
30
35
28
31
26
28
32
29
24
31
26
29
26
46
26
25
27
32
24
31
31
32
24
36
24
27
26
25
31
24
35
26
28
32
26
31
25
26
28
28
28
29
32
26
27
33
25
31
32
28
25
29
28
30
26
24
25
25
25
29
26
44
32
32
26
29
33
27
24
31
29
32
25
28
27
32
28
33
32
26
24
28
33
34
28
29
26
29
29
33
28
29
37
26
31
29
28
26
28
26
29
29
25
27
31
26
25
25
24
29
38
27
26
28
24
30
29
29
27
25
27
29
32
27
29
25
31
33
30
24
33
24
28
24
24
28
26
27
29
30
34
24
26
38
24
27
39
24
24
45
25
32
27
33
25
24
30
25
26
26
31
27
27
28
30
29
31
28
31
24
32
31
24
26
27
29
30
30
25
33
25
27
24
25
26
26
27
26
26
26
31
30
30
28
29
29
30
28
33
31
28
31
28
28
28
30
27
27
24
29
24
28
24
25
27
30
27
31
27
26
27
30
27
29
28
28
25
