cost
28
28
25
29
27
28
30
25
27
27
26
26
26
26
24
40
28
26
29
25
24
26
30
37
26
25
26
29
26
25
25
26
26
24
28
25
25
25
27
24
27
25
26
28
28
24
26
28
25
27
26
25
25
25
28
26
24
29
25
31
25
25
25
28
26
33
25
24
26
25
26
29
26
27
30
28
26
24
25
29
24
26
24
27
26
24
27
26
25
33
24
28
27
26
24
25
25
29
28
26
24
27
24
25
28
25
27
27
27
29
26
24
31
26
35
25
26
25
27
28
26
27
24
25
24
27
24
25
26
30
27
29
28
28
28
26
27
25
25
26
27
26
24
27
25
24
25
24
25
27
25
27
26
25
29
24
28
24
28
24
27
24
25
29
25
25
25
24
25
28
27
27
28
30
28
26
24
28
26
32
26
24
25
24
30
25
26
28
25
25
25
25
25
24
25
25
25
27
27
33
25
27
26
27
29
27
27
28
31
26
27
26
27
25
26
27
49
27
31
26
26
27
26
25
24
26
24
27
29
24
25
28
26
32
27
25
29
25
25
27
30
26
27
26
26
26
26
27
25
25
28
26
24
29
26
26
25
25
27
28
31
27
32
27
28
26
24
27
27
29
24
27
25
25
27
26
28
25
29
30
27
26
25
30
31
28
29
27
25
26
27
24
27
24
30
26
25
24
24
27
25
33
27
27
28
25
26
26
27
25
24
27
28
24
28
24
26
25
30
27
29
26
29
24
27
25
29
26
25
25
27
28
25
25
34
27
24
30
28
25
28
32
27
26
29
25
24
25
25
28
28
27
25
28
25
29
26
27
26
25
27
28
25
24
29
26
25
24
30
27
28
26
24
25
27
26
27
27
26
26
29
30
43
26
26
27
27
26
25
25
27
26
29
28
26
25
25
28
25
28
27
24
31
28
26
27
25
27
24
25
26
29
26
26
25
27
25
24
24
32
28
28
26
28
28
24
31
24
27
25
26
25
24
25
26
24
27
25
24
25
24
24
26
27
28
26
29
24
31
28
34
29
27
27
25
24
31
24
25
27
28
27
26
26
27
25
26
24
27
27
28
25
25
28
26
25
24
29
26
31
26
26
24
26
27
25
27
28
26
26
24
30
27
25
25
25
35
29
25
25
