cost
25
24
26
29
29
25
26
25
24
25
27
25
30
28
27
25
27
24
26
26
28
25
25
27
27
30
26
26
25
26
27
26
25
25
26
26
25
29
24
25
27
26
32
29
27
25
25
35
24
29
26
28
24
24
27
31
27
26
24
33
24
25
27
24
27
24
25
26
27
25
27
26
26
28
33
26
26
25
25
27
24
27
26
27
29
27
34
24
26
27
29
27
28
26
24
24
26
27
29
27
26
26
25
26
29
25
30
26
28
24
25
27
24
26
29
27
26
24
25
24
26
28
27
27
49
26
24
26
24
24
26
25
26
25
28
24
24
24
27
25
28
24
24
25
25
25
26
25
29
26
28
26
30
25
26
25
25
28
29
26
24
26
25
26
26
25
29
26
28
26
27
24
24
26
25
25
24
26
26
24
26
26
27
27
27
28
24
28
26
25
30
30
26
26
26
25
25
25
25
32
27
25
25
27
25
28
29
26
25
26
26
25
26
29
25
30
26
26
25
29
25
26
29
24
27
27
25
25
32
28
28
25
26
27
25
26
25
27
28
27
26
24
26
30
26
28
25
25
24
26
24
25
26
30
25
27
25
27
32
33
28
25
28
28
26
26
24
26
25
24
26
25
27
28
28
25
29
31
29
26
27
28
24
26
24
26
24
25
24
25
25
28
25
27
26
25
24
28
25
27
29
29
27
27
24
26
27
25
26
29
25
28
24
26
29
27
27
28
24
25
24
25
28
27
26
25
26
25
27
25
24
25
25
27
27
25
25
26
26
27
24
24
25
25
25
29
30
27
26
25
29
29
25
25
24
25
26
25
30
26
24
25
27
32
26
26
28
24
28
28
27
25
26
24
24
24
27
29
27
25
27
25
27
25
26
25
26
26
24
27
25
26
29
29
26
26
24
29
28
29
28
28
27
26
28
26
27
24
32
25
29
28
24
29
27
28
26
25
24
27
26
26
26
28
28
25
25
29
26
25
24
26
28
31
27
24
27
29
29
27
25
25
29
26
26
29
25
25
24
29
29
26
27
27
25
29
28
27
27
29
26
27
24
37
25
31
25
25
25
28
26
25
25
25
25
26
27
25
27
27
25
26
25
25
25
24
25
25
24
25
28
24
31
30
25
25
24
25
25
25
27
25
27
27
25
