cost
42
57
47
47
51
54
45
51
52
60
57
51
51
46
48
49
48
50
54
51
56
63
52
53
53
46
66
48
59
53
51
59
44
58
45
48
44
47
47
46
52
47
44
51
51
50
51
53
61
49
48
54
48
50
49
59
54
55
43
46
48
50
54
44
58
45
52
54
45
46
62
58
50
54
53
55
52
52
51
44
47
50
55
47
46
55
53
54
44
44
46
51
50
44
54
47
48
50
48
64
49
63
49
48
59
45
49
45
51
67
55
51
46
50
46
54
44
48
45
48
55
63
47
44
49
62
53
56
47
54
50
55
54
47
57
52
52
70
53
48
49
50
55
55
58
46
50
63
46
61
50
53
51
48
48
77
61
56
51
45
49
46
58
68
49
54
50
42
46
57
56
56
54
48
51
58
65
50
50
58
49
50
45
45
55
52
49
55
57
51
53
49
50
51
46
52
55
50
56
49
47
45
47
53
55
53
58
52
51
52
51
50
49
49
46
47
54
49
46
61
51
59
50
47
50
51
50
50
54
46
49
56
56
47
50
65
60
47
52
51
45
45
49
51
43
57
50
47
50
45
42
60
51
49
51
56
47
55
46
48
55
53
49
51
51
63
49
48
60
53
47
47
55
47
45
55
56
53
55
54
