cost
50
48
45
48
44
48
49
48
47
50
47
48
46
49
48
45
46
49
49
50
47
50
46
44
49
49
47
47
44
49
49
46
46
50
44
46
46
49
46
47
48
46
48
45
48
45
46
46
47
47
50
45
48
52
50
48
50
46
45
44
49
51
47
51
48
48
60
47
47
47
46
50
45
46
44
50
49
52
52
49
47
50
44
45
47
49
47
48
49
49
47
47
46
49
48
47
46
47
44
48
45
48
47
46
49
44
50
44
45
46
49
47
48
50
47
55
47
47
49
46
47
46
44
45
46
48
57
47
48
48
45
47
46
46
47
44
44
49
50
51
47
48
46
45
45
53
52
47
52
52
45
47
46
46
49
45
50
47
50
50
55
52
45
46
54
46
49
45
48
50
48
46
53
44
49
49
48
49
50
44
45
46
49
45
46
45
54
48
50
47
44
50
46
47
49
47
46
44
45
45
45
46
50
49
44
48
49
47
51
48
45
47
44
44
47
45
45
46
50
47
47
48
45
46
46
47
48
46
47
45
46
44
44
45
46
45
51
45
53
47
48
45
50
48
46
50
49
44
48
45
48
51
55
51
56
46
45
160
47
51
51
50
45
51
51
48
44
50
48
46
47
46
51
48
50
48
62
44
44
48
48
48
45
45
46
46
49
47
49
44
51
47
45
47
44
48
46
45
46
46
46
46
51
44
47
48
48
46
44
52
45
49
52
46
47
47
49
44
50
47
50
46
45
48
47
49
47
47
55
45
50
47
44
48
49
47
48
44
44
44
47
45
49
47
51
52
49
51
44
54
45
46
46
47
48
48
49
47
51
46
45
47
48
48
46
47
55
48
53
45
49
45
47
44
48
51
51
46
46
47
47
51
45
53
44
46
45
46
48
56
49
45
48
47
58
48
46
45
46
45
46
46
47
48
49
44
47
56
47
47
49
48
46
44
45
47
45
47
46
45
48
46
48
50
45
49
44
49
49
48
47
48
48
49
49
47
47
46
50
45
49
44
47
45
47
49
47
46
45
46
48
45
48
47
47
49
47
51
48
45
48
46
45
46
47
45
52
47
46
48
48
44
47
49
51
48
47
46
47
50
