cost
56
68
59
59
55
61
59
83
57
60
60
57
62
56
51
58
61
67
50
65
49
61
57
77
52
49
58
64
55
61
46
61
73
88
65
86
58
58
74
50
53
176
62
56
58
58
56
52
57
92
53
70
58
56
58
50
58
57
62
73
47
57
61
57
96
50
62
65
72
44
63
53
69
101
58
61
62
59
44
90
63
61
56
46
58
52
65
51
123
156
55
88
48
58
62
53
98
58
56
45
50
57
72
54
65
71
53
48
68
55
71
87
169
54
56
91
65
58
66
59
76
77
55
58
59
65
84
60
69
64
76
60
50
57
52
64
64
50
67
58
76
53
45
102
63
57
48
62
46
52
69
60
68
83
56
52
60
59
57
67
53
87
69
59
49
60
61
53
61
54
56
71
50
75
65
56
64
71
56
70
62
93
57
59
58
61
71
60
70
58
53
55
52
64
54
63
91
53
50
62
57
49
