cost
51
43
46
45
50
49
47
45
53
47
43
45
46
44
48
49
52
57
52
45
47
45
43
45
44
47
48
52
45
46
45
58
44
47
47
45
51
49
46
49
47
45
46
44
49
46
46
44
43
46
45
49
52
51
43
48
45
45
47
46
43
47
49
48
46
45
47
50
47
48
45
52
46
48
44
43
47
53
45
46
43
44
49
46
47
51
44
51
47
42
55
47
49
47
51
47
53
45
46
49
49
44
56
46
45
44
43
48
47
50
45
45
47
49
55
51
45
54
51
48
43
44
47
46
45
45
50
48
46
45
49
44
45
50
51
45
57
48
51
47
46
45
43
47
45
46
51
45
47
44
49
45
51
46
43
47
43
61
42
47
54
49
48
47
48
47
46
46
42
47
50
47
47
43
48
45
48
53
48
46
44
49
48
46
47
46
46
49
46
42
49
49
48
48
44
49
43
45
48
46
46
44
45
44
44
48
47
49
44
53
45
46
47
45
52
54
48
47
43
44
47
42
46
48
53
47
44
47
45
47
44
47
47
50
47
47
46
49
44
46
44
45
45
46
47
46
46
51
45
46
43
42
44
54
45
44
44
49
53
51
46
47
50
51
43
47
46
49
44
44
46
50
45
46
46
50
42
48
45
43
49
46
45
47
46
46
49
45
53
43
46
50
49
44
52
45
46
45
52
48
49
46
43
47
44
50
49
47
44
49
47
51
46
46
48
47
46
44
57
43
47
44
44
48
48
46
44
47
50
56
45
48
46
45
51
49
48
47
42
44
65
48
43
48
48
46
46
50
44
45
57
43
45
44
46
50
46
47
46
48
47
49
52
47
49
44
47
47
46
45
48
43
43
46
50
46
50
46
46
47
47
