cost
22
20
18
17
18
32
18
20
21
18
17
17
22
23
17
18
20
19
19
17
18
17
18
26
17
17
19
20
19
19
20
17
17
21
19
16
20
22
19
21
18
19
16
17
17
22
18
21
19
20
20
18
19
23
19
16
21
17
21
18
24
23
23
28
16
21
21
18
22
20
22
20
20
19
18
17
53
22
22
16
17
20
23
16
17
19
16
18
20
21
16
25
16
20
23
19
18
18
16
17
20
17
37
24
18
19
20
18
16
19
18
25
17
20
22
23
21
18
22
17
18
16
18
22
20
17
19
20
17
17
20
17
17
23
23
17
18
18
19
18
20
21
16
20
16
20
23
21
16
17
17
22
19
19
16
23
24
16
17
20
25
17
21
17
21
17
24
18
23
19
23
22
19
18
18
18
19
19
19
16
16
21
19
17
19
18
26
21
16
16
20
22
18
17
21
18
24
17
20
18
21
17
16
21
18
20
18
21
17
16
19
22
21
19
20
20
18
23
20
22
16
17
18
26
17
25
18
18
19
21
19
16
22
18
28
17
19
18
20
17
17
20
22
17
16
18
18
18
18
19
18
20
20
18
18
18
17
18
16
19
24
21
17
18
22
25
22
18
16
21
20
21
22
24
16
16
24
17
19
18
25
16
17
18
18
20
17
21
16
16
16
16
20
17
21
34
21
18
21
21
18
17
18
17
17
16
16
33
19
18
21
19
24
18
16
19
19
28
18
28
17
16
18
21
18
21
36
19
23
19
16
19
17
23
22
24
17
16
17
21
21
19
20
18
16
17
19
19
19
18
20
20
20
19
18
17
22
18
19
18
24
17
16
18
20
17
18
17
19
17
21
18
26
21
20
18
