cost
16
16
16
20
25
19
20
16
17
20
16
16
19
17
16
21
17
19
20
18
17
17
21
20
20
16
16
16
23
17
24
18
19
16
18
16
20
17
19
17
16
19
17
19
20
19
18
22
19
17
18
16
16
16
16
19
19
16
18
17
18
16
20
16
19
18
20
16
18
19
22
19
17
17
17
18
17
17
17
17
17
24
18
18
20
18
19
18
17
23
19
20
19
21
16
20
16
16
20
17
16
18
16
21
17
19
18
17
16
19
17
18
19
16
19
18
17
18
16
20
16
16
19
19
16
20
22
20
18
17
20
16
20
18
16
16
19
20
17
17
20
16
18
18
18
17
16
18
17
17
18
17
17
16
17
18
18
17
18
17
17
20
17
20
16
18
17
17
18
23
19
17
18
17
16
16
17
17
19
17
16
18
16
17
18
16
20
16
22
18
17
18
18
17
16
16
18
16
18
19
17
16
20
17
18
17
16
19
21
21
17
18
17
23
18
18
18
17
19
17
18
16
23
16
19
20
18
17
16
20
19
16
20
18
17
17
16
18
18
17
16
16
17
18
19
18
18
18
19
18
20
20
16
19
16
17
19
16
22
17
17
16
16
16
18
18
18
17
17
19
20
17
19
16
16
16
22
18
16
20
17
16
17
16
18
20
20
19
16
17
17
16
19
16
17
17
16
19
17
17
17
17
18
18
21
17
16
19
18
16
16
20
19
20
19
17
21
16
18
16
18
17
19
19
19
17
20
22
22
23
16
18
19
19
16
17
23
17
18
16
16
19
17
19
20
19
20
20
23
19
16
16
21
18
16
21
23
18
16
20
16
17
22
16
24
16
16
18
18
16
22
16
18
25
18
23
19
19
18
16
18
17
19
17
17
16
17
16
18
18
16
20
17
17
24
17
19
19
16
19
18
17
17
21
20
18
19
18
18
19
19
17
18
16
18
18
20
19
16
17
16
20
17
19
16
17
22
16
16
16
17
21
16
19
18
17
18
18
18
17
17
16
22
16
24
18
20
17
18
17
16
17
19
16
16
19
17
34
17
17
18
19
20
16
26
17
19
18
19
