cost
26
32
29
28
35
29
30
30
26
28
38
30
30
30
26
27
32
27
27
24
29
27
25
26
31
31
29
28
27
32
30
26
28
25
29
24
27
26
45
28
26
25
26
37
26
26
25
28
25
34
27
35
37
31
29
29
26
24
37
27
26
28
31
35
26
26
29
29
27
31
28
32
27
28
26
37
25
26
31
32
28
26
32
27
28
33
26
30
24
26
31
25
35
24
27
27
48
26
25
30
34
28
28
25
34
28
25
27
30
28
26
26
33
33
31
32
28
28
30
29
30
25
28
26
31
33
31
36
29
31
32
25
30
36
29
35
24
27
29
27
39
27
27
31
25
24
31
26
27
27
28
30
33
27
27
30
37
26
30
29
30
26
29
27
44
28
26
35
30
32
32
30
45
29
32
31
33
26
27
27
25
37
32
32
25
34
27
32
30
25
28
35
29
26
40
24
27
25
29
27
35
27
29
30
28
29
26
31
25
48
31
29
29
47
26
25
25
26
27
26
33
28
26
29
30
35
25
26
27
29
31
32
28
30
30
38
28
28
31
29
38
30
25
25
28
26
27
25
26
26
29
24
30
24
33
24
28
35
33
27
27
28
29
28
25
33
26
30
29
35
29
39
26
30
33
29
30
29
26
32
28
26
33
26
29
27
38
29
29
38
28
26
31
29
25
27
27
33
28
24
29
26
26
34
28
24
24
28
31
24
28
31
32
27
24
27
27
28
28
24
25
25
30
27
27
29
25
29
35
33
32
31
54
27
28
29
27
33
29
30
32
35
41
28
34
32
26
34
25
26
29
26
29
31
24
35
28
29
25
24
26
28
34
27
26
26
28
27
24
39
28
34
32
28
29
37
30
31
29
29
29
26
29
35
28
29
26
29
