cost
20
18
16
22
17
16
22
19
22
18
18
19
18
16
16
18
20
20
16
20
16
18
18
20
16
20
16
18
18
23
21
16
19
19
21
18
19
17
17
19
21
18
16
22
16
16
22
20
16
19
23
18
16
24
21
18
18
18
18
24
31
20
19
21
18
21
17
22
19
22
17
16
20
18
17
40
20
23
27
21
21
24
18
18
24
18
21
25
16
20
23
23
20
21
19
17
26
21
30
19
21
29
20
20
17
28
23
17
20
19
20
21
16
16
18
18
17
18
27
17
22
16
17
20
22
41
17
17
20
19
19
21
17
24
18
16
19
20
18
21
16
18
20
20
16
19
19
17
20
25
16
18
16
16
16
17
16
18
20
21
17
18
17
16
22
17
20
22
18
26
19
19
23
22
16
18
22
16
17
17
18
24
18
18
22
20
16
21
17
18
20
19
19
22
20
24
17
24
20
18
17
16
17
16
17
19
18
17
23
21
16
22
20
16
19
16
18
20
16
22
16
23
18
18
23
24
17
18
16
18
21
17
19
18
19
17
21
18
23
20
23
16
17
40
20
17
19
23
19
21
17
21
20
18
27
18
16
17
43
19
17
19
20
20
29
21
19
17
19
23
19
34
20
19
18
23
22
18
20
17
78
39
19
18
18
19
16
20
22
17
19
17
22
18
25
19
21
17
20
19
18
20
18
19
21
23
17
26
24
22
16
21
22
18
18
17
18
16
22
19
29
17
16
22
21
49
19
18
21
21
26
19
18
18
17
18
16
18
19
19
20
20
24
28
17
18
24
18
17
23
21
18
17
28
18
16
18
19
18
18
17
19
21
17
19
27
