cost
28
25
29
27
25
26
29
26
26
27
24
25
28
27
26
26
25
25
29
24
27
27
25
25
25
25
26
29
27
24
25
24
26
27
25
27
24
51
25
25
24
26
27
24
26
24
26
31
28
26
27
25
26
31
28
26
24
27
25
28
27
33
32
25
24
29
28
25
25
25
29
26
28
25
26
25
25
27
27
24
28
27
29
25
29
25
26
28
25
26
28
25
28
26
27
26
24
24
24
26
28
24
25
25
31
26
27
29
26
26
27
26
25
31
25
29
30
29
28
26
26
26
29
28
24
27
25
25
25
28
24
25
28
28
24
28
28
27
25
32
26
26
25
25
34
26
25
24
28
24
25
26
27
25
24
26
25
25
25
29
25
24
25
26
25
26
24
28
27
27
25
26
24
26
26
26
26
26
25
24
27
26
28
26
25
27
27
25
29
28
27
28
33
26
24
25
26
27
29
29
28
25
24
26
25
26
24
26
24
25
26
28
28
24
28
25
25
28
24
24
25
30
25
32
25
28
26
25
27
25
26
26
29
26
27
24
29
25
25
27
25
25
27
33
26
26
27
25
26
26
24
29
25
25
29
28
25
27
30
27
29
24
26
24
25
29
28
25
27
30
28
29
25
27
26
28
24
25
24
26
26
29
28
27
25
24
25
24
25
37
29
24
24
27
26
25
25
47
27
25
26
29
30
27
26
29
29
25
26
24
25
26
29
28
30
25
26
25
24
27
24
28
24
27
25
27
24
26
25
27
29
29
24
25
24
26
54
27
25
26
24
26
26
25
26
27
25
29
25
27
32
26
25
28
26
28
31
24
25
24
24
30
28
24
26
27
24
25
26
27
24
30
27
26
28
25
32
25
24
26
26
25
28
25
28
24
24
25
26
24
27
25
25
28
26
24
25
24
25
25
26
27
25
31
25
24
24
38
27
24
25
26
25
28
28
27
26
25
30
26
24
25
26
24
25
27
28
29
25
25
27
26
24
25
24
27
26
28
27
25
26
25
27
26
24
24
25
27
27
25
24
25
25
31
24
28
27
27
30
25
27
30
27
25
27
25
24
26
24
29
28
25
27
24
28
25
